,Sentences_from,Sentences_to,Translated_sentences,BLEU
888,=== Podział regionu ===Region Arequipa dzieli się na osiem prowincji:* Arequipa (Arequipa)* Camaná (Camaná)* Caravelí (Caravelí)* Castilla (Aplao)* Caylloma (Chivay)* Condesuyos (Chuquibamba)* Islay (Mollendo)* La Unión (Cotahuasi)Wyżej wymienione prowincje są podzielone na 109 dystryktów.Pierwszy transatlantycki kabel telegraficzny został położony na dnie Atlantyku pomiędzy miejscowościami Foilhommerum na wyspie Valentia (zachodnia Irlandia) a Heart's Content na wschodnim wybrzeżu Nowej Fundlandii.,"The provinces, with their capitals in parentheses, are:# Arequipa (Arequipa)# Camaná (Camaná)# Caravelí (Caravelí)# Castilla (Aplao)# Caylloma (Chivay)# Condesuyos (Chuquibamba)# Islay (Mollendo)# La Unión (Cotahuasi)== The People ===== Languages ===According to the 2007 Peru Census, the first language learned by most of the residents was Spanish (83.17%) followed by Quechua (14.78%).The first was laid across the floor of the Atlantic from Telegraph Field, Foilhommerum Bay, Valentia Island in western Ireland to Heart's Content in eastern Newfoundland.",=== division of the region === the region of arequipa is divided into eight provinces: * arequipa (arequipa) * camaná (camaná) * caravelí (caravelí) * castilla (aplao) * caylloma (chivay) * condesuyos (chuquibamba) * islay (mollendo ) * la unión (cotahuasi) the above-mentioned provinces are divided into 109 districts. the first transatlantic telegraph cable was laid at the bottom of the atlantic between foilhommerum on valentia island (western ireland) and heart&#39;s content on the east coast of newfoundland.,0.303
889,"Jego pierwszą żoną była jego kuzynka.== Życiorys ==Ukończył studia na Wydziale Historycznym Uniwersytetu Wrocławskiego oraz Krajową Szkołę Administracji Publicznej (I promocja w 1993).Fermanagh znajduje się w Irlandii Północnej, reszta hrabstw – w Irlandii.","His first wife was his cousin, and the mother of his son Bertrand.He made history studies in Wrocław University, and got the National School of Public Administration (""Krajowa Szkoła Administracji Publicznej"") diplom in Warsaw in 1993.Fermanagh is in Northern Ireland while all the other neighbouring counties are within the Republic.","his first wife was his cousin. == biography == he graduated from the faculty of history at the university of wrocław and the national school of public administration (1st promotion in 1993) .fermanagh is located in northern ireland, the rest of the counties - in ireland.",0.242
890,"Studiował literaturę angielską na Queen Mary, University of London, jednak odszedł po ukończeniu pierwszego roku.""The Mask of Zorro"") – film przygodowy produkcji USA z 1998 wykorzystujący po raz kolejny postać legendarnego bandyty z Meksyku.W 1969 r. jako pierwsza kobieta na świecie habilitowała się z teologii katolickiej.== Bibliografia ==*Philip Trewhitt, ""Armored Fighting Vehicles"".","He attended Queen Mary, a college of the University of London, to study English literature, but left the course after his first year.The Mask of Zorro is a 1998 American swashbuckler film based on the Zorro character created by Johnston McCulley.In 1970, she became the first woman in the world to hold a chair of Catholic theology at the University of Essen.==References====Further reading==*Philip Trewhitt, ""Armored Fighting Vehicles"".","he studied english literature at queen mary, university of london, but left after completing his freshman year. &quot;the mask of zorro&quot; - an adventure film produced in the usa from 1998, again using the figure of the legendary bandit from mexico. 1969 as the first woman in the world has a postdoctoral degree in catholic theology. == bibliography == * philip trewhitt, &quot;armored fighting vehicles&quot;.",0.136
891,"C'est de ta douleur"" (Lakmé, Nilankantha) * No.","C'est de ta douleur"" (Lakmé, Nilankantha)* No.","it is from your pain &quot;(lakmé, nilankantha) * no.",0.0
892,=== 2012 ===W styczniu tenisiści zmierzyli się w półfinale wielkoszlemowego Australian Open.,=== 2012 ===Federer and Nadal first met during 2012 in the semifinals of the 2012 Australian Open.,"=== 2012 === in january, tennis players competed in the semi-finals of the australian open grand slam.",0.285
893,Wojciecha Kętrzyńskiego* II Liceum Ogólnokształcące im.,Wojciecha Kętrzyńskiego* II Liceum Ogólnokształcące im.,wojciech kętrzyński * ii secondary school for them.,0.0
894,"„Śląsk”, Katowice 2002, ISBN 83-7164-000-5.W ""Chorobie na śmierć"" (""Sygdommen til Døden"", 1848) Kierkegaard rozważał, z chrześcijańskiego punktu widzenia, śmierć duchową; stwierdził, że uwolnienie się z rozpaczy oznacza zbawienie, fizyczna choroba nie jest ""chorobą na śmierć"" tylko przejściem do nowego życia, zaś choroba, w której śmierć duchowa jest rzeczą ostateczną, to właśnie rozpacz.Wielkiej Kopenhagi: w 1901 r. przyłączono Valby, w 1902 r. Amager, Sundbyvester i Sundbyøster.",""", Śląsk Spółka z o.o., 2002, ISBN 83-7164-000-5George Henry Price wrote in his 1963 book ""The Narrow Pass"" regarding the ""who"" and the ""what"" of Kierkegaard still seems to hold true today stating: ""Kierkegaard was the sanest man of his generation...Kierkegaard was a schizophrenic...Kierkegaard was the greatest Dane...the difficult Dane...the gloomy Dane...Kierkegaard was the greatest Christian of the century...Kierkegaard's aim was the destruction of the historic Christian faith...He did not attack philosophy as such...He negated reason...He was a voluntarist...Kierkegaard was the Knight of Faith...Kierkegaard never found faith...Kierkegaard possessed the truth...Kierkegaard was one of the damned.The northern part of Amager and Valby were also incorporated into the City of Copenhagen in 1901–02.","&quot;śląsk&quot;, katowice 2002, isbn 83-7164-000-5 in &quot;disease for death&quot; (&quot;sygdommen til døden&quot;, 1848) kierkegaard considered, from the christian point of view, spiritual death; he stated that freeing yourself from despair means salvation, physical illness is not a &quot;sickness to death&quot; but a transition to a new life, and a disease in which spiritual death is the last thing is despair. greater copenhagen: in 1901 valby joined, in 1902, amager, sundbyvester and sundbyøster.",0.0
895,Reżyser powrócił do roli reżysera po wielu latach za sprawą przyjaźniących się z nim młodych reżyserów – Wesa Andersona (debiut tego twórcy wyprodukowała żona Bogdanovicha – Polly Platt) i Noaha Baumbacha (Bogdanovich wcześniej wstąpił w dwóch jego filmach).,"Himself (1 episode)*""Queen of the Lot"" (2010)... Pedja Sapir*""Rizzoli & Isles"" (2011)... Arnold Whistler (Episode ""Burning Down the House"")*""The Between"" (2013)... Man*""Cold Turkey"" (2013)... Poppy*""The Good Wife"" (2014, TV)...",the director returned to the role of a director after many years thanks to his friend young directors - wes anderson (the debut of this director was produced by bogdanovich&#39;s wife - polly platt) and noah baumbach (bogdanovich had previously starred in two of his films).,0.0
896,"Przykładowo załóżmy dla uproszczenia, że istnieje takie ""y"" że ""yr/N"" jest całkowite.W latach 1989-1990 ustanowił 44 światowe rekordy prędkości i wysokości lotu w swojej klasie wagowej.Umożliwia działanie wielu systemów operacyjnych, stworzonych dla komputerów typu PowerPC, takich jak: Mac OS X, Darwin oraz GNU/Linux.23 grudnia 1952 w Kopenhadze) to duński kompozytor.Zdarza się, że ""cliffhanger"" jest zakończeniem serialu, m.in.Kwiaty żeńskie zebrane w kuliste szyszki (do 4 cm średnicy).Oi!Po dojściu Hitlera do władzy (1933 rok) emigruje do Danii, później przenosi się do Anglii a od 1936 roku osiedla się w USA, gdzie podejmuje pracę nauczyciela akademickiego na Uniwersytecie Tulane, w Nowym Orleanie.== Wyspy ==Do Wysp Rozproszonych zaliczają się: Europa, Juan de Nova, wyspy Glorieuses i atol Bassas da India, położone w Kanale Mozambickim pomiędzy Madagaskarem a wybrzeżem Afryki, oraz wyspa Tromelin położona na wschód od Madagaskaru.","For simplicity assume that there is a ""y"" such that ""yr/Q"" is an integer.In 1989 and 1990 it set 44 world speed flight records in its weight class.PearPC is an architecture-independent PowerPC platform emulator capable of running many PowerPC operating systems, including Mac OS X, Darwin and Linux.Hans Abrahamsen (born 23 December 1952) is a Danish composer.The movie ends with the line ""To be concluded..."".*Gadek, P. A., Alpers, D. L., Heslewood, M. M., & Quinn, C. J.Oi!After a brief stay in England and Denmark, he and his wife settled in the USA in 1936, teaching at Tulane University, New Orleans, and working at the International Institute for Social Research, New York.Three of the islands — the Glorioso Islands, Juan de Nova, and Europa — and the Bassas da India atoll lie in the Mozambique Channel west of Madagascar, while the fourth island, Tromelin, lies about east of Madagascar.","for example, let&#39;s assume that there is such a &quot;y&quot; that &quot;yr / n&quot; is integer. in 1989-1990 he set 44 world records for speed and altitude in his weight class. it enables operation of many operating systems, designed for powerpc computers, such as: mac os x, darwin and gnu / linux.23 december 1952 in copenhagen) is a danish composer. it happens that &quot;cliffhanger&quot; is the end of the series, including female flowers collected in spherical cones (up to 4 cm in diameter) after hitler came to power (1933) he emigrated to denmark, later moved to england, and from 1936 he settled in the usa, where he started working as an academic teacher at tulane university in new orleans. == islands == to the islands the dispersed include europa, juan de nova, the glorieuses islands and bassas da india atoll, located in the mozambique channel between madagascar and the african coast, and tromelin island, east of madagascar.",0.151
897,"""Kraków 1916""* Listy ze wsi (tom I i II).","""Kraków 1916""*Listy ze wsi (tom I i II).",&quot;kraków 1916&quot; * letters from the countryside (volumes i and ii).,0.0
898,"Enquête sur l’amour artificiel"" (""Dolls and Men – Investigation into Artificial Love"").","Enquête sur l'amour artificiel"" (""Dolls and Men - Investigation into Artificial Love"").",investigation into artificial love &quot;(&quot; dolls and men - investigation into artificial love &quot;).,0.476
899,"W roku 2010, 29,3% mieszkańców było w wieku poniżej 18 lat, 9,8% było w wieku od 18 do 24 lat, 29,6% miało od 25 do 44 lat, 21,9% miało od 45 do 64 lat, a 9,5% było w wieku 65 lat lub starszych.",29.3% of residents were under the age of 18; 9.8% were between the ages of 18 and 24; 29.6% were from 25 to 44; 21.9% were from 45 to 64; and 9.5% were 65 years of age or older.,"in 2010, 29.3% of residents were under the age of 18, 9.8% were between 18 and 24 years old, 29.6% were between 25 and 44 years old, 21.9% were between 45 and 64 years old and 9.5% were 65 years of age or older.",0.495
900,"Ponadto 1964-1970 był naczelnym dyrygentem orkiestry symfonicznej rozgłośni WDR w Kolonii.Josquin dés Prés (Desprez, Jodocus Pratensis) (ur.Wiadomo, że urodził się między 3 lutego 1525 roku, a 2 lutego 1526 roku w mieście Palestrina niedaleko Rzymu.Związane one były z działalnością Kompanii Zatoki Hudsona oraz brytyjską obecnością w koloniach Wyspy Vancouver i Brytyjską Kolumbią.== Młodość i dziedzictwo ==Karol był najmłodszym z trzech synów Ludwika II Niemieckiego, pierwszego króla Franków Wschodnich, i Emmy Bawarskiej, córki hrabiego Welf z Altdorfu.","He also served as chief conductor of the WDR Symphony Orchestra Cologne.He is also known as Josquin Desprez and Latinized as Josquinus Pratensis, alternatively Jodocus Pratensis.==Biography==Palestrina was born in the town of Palestrina, near Rome, then part of the Papal States.The two British colonies were amalgamated in 1866 as the United Colonies of Vancouver Island and British Columbia.==Youth and inheritance==Charles was the youngest of the three sons of Louis the German, first King of East Francia, and Emma, a Welf.","in addition, 1964-1970 he was the chief conductor of the wdr symphony orchestra in cologne josquin dés prés (desprez, jodocus pratensis) (born it is known that he was born between february 3, 1525 and february 2, 1526 in the city of palestrina near rome. were with the activities of the hudson bay company and the british presence in the vancouver island colonies and british columbia. == youth and heritage == charles was the youngest of the three sons of louis ii of germany, first king of the east franks, and emma of bavaria, daughter of count welf of altdorf.",0.223
901,"1977)** Jean-Pierre Vernant, francuski historyk (ur.","1977)* 2007 – Jean-Pierre Vernant, French anthropologist and historian (b.","1977) ** jean-pierre vernant, french historian (b.",0.0
902,"Edukacja w przedszkolu jest dostępna dla wszystkich dzieci w wieku od trzech do sześciu lat, po czym przez następne dziewięć lat mają one obowiązek uczęszczania do szkoły.","Optional kindergarten education is provided for all children between three and six years old, after which school attendance is compulsory for at least nine years.","pre-primary education is available to all children between the ages of three and six, after which they must attend school for the next nine years.",0.0
903,""":"" Samoa, tula'i: 'ua agiagia lau fu'a, lou pale lea!",""":"" Samoa, tula'i: 'ua agiagia lau fu'a, lou pale lea!","&quot;:&quot; samoa, arise: your flag is waved, this is your crown!",0.0
904,"16 czerwca wystąpiła w finale programu rozrywkowego So You Think You Can Dance i zaśpiewała starsze przeboje, ale również zaprezentowała nowe utwory takie jak ""Porta Gia Ton Ourano"" i ""I Kardia Sou Petra"" po raz pierwszy w telewizji.","On 16 June 2008, Paparizou performed in the final of the show ""So You Think You Can Dance"" where she performed older hits and new songs like ""Porta Gia Ton Ourano"", ""I Kardia Sou Petra"" for the very first time in television.","on june 16, she appeared in the final of the so you think you can dance entertainment program and sang older hits, but also presented new songs such as &quot;porta gia ton ourano&quot; and &quot;i kardia sou petra&quot; for the first time on tv.",0.259
905,"Dyrektorzy DINA, wliczając w to szefa Manuela Contrerasa, byłego szefa operacji oraz emerytowanego generała Raúla Itturiaga Neumana, jego brata Rogera Itturiaga i byłych brygadierów Pedro Espinoza Bravo i José Zara zostali oskarżeni o tę zbrodnię.","The leaders of DINA, including chief Manuel Contreras, ex-chief of operations and retired general Raúl Itturiaga Neuman, his brother Roger Itturiaga, and ex-brigadiers Pedro Espinoza Bravo and José Zara, were charged in Chile with this assassination.","dina directors, including chief manuel contreras, former chief of operations, and retired general raúl itturaga neuman, his brother roger itturiag, and former brigadiers pedro espinoza bravo and josé zara have been charged with the crime.",0.406
906,"Pływał pod nazwą USCGC Conyngham (CG-2) do 1933, gdy został zwrócony marynarce.","She operated under the name USCGC ""Conyngham"" (CG-2) until 1933, when she was returned to the Navy.",it sailed under the name uscgc conyngham (cg-2) until 1933 when it was returned to the navy.,0.696
907,Wówczas one zaczynają tańczyć na jego samochodzie.,The girls then start to dance on top of his car.,then they start to dance on his car.,0.29
908,"Władysław Lewandowicz MIC* ks.Borowik szlachetny (""Boletus edulis"" Bull.cdp.pl sp.","Seraphim Michalenko, MIC, and Fr.It was thus written ""Boletus edulis"" Bull.:Fr.cdp.pl Sp.","władysław lewandowicz, mic * priest borowik noble (&quot;boletus edulis&quot; bull.cdp.pl sp.",0.0
909,"2 lutego 2005 roku ""Genius Loves Company"" pokrył się potrójną platyną w Stanach Zjednoczonych, gdzie sprzedał się w ponad trzech milionach kopii.","On February 2, 2005, ""Genius Loves Company"" was certified triple-platinum in sales by the Recording Industry Association of America following sales of over three million copies in the United States.","on february 2, 2005, &quot;genius loves company&quot; was triple platinum in the united states, selling over three million copies.",0.242
910,"Zmarł 8 stycznia 1949 na raka jelita grubego.31 października 1939 w Nowym Jorku, jako Saul M. Rifkin) – amerykański aktor filmowy i teatralny oraz reżyser telewizyjny.""Einheitsgemeinde"") w Niemczech, w kraju związkowym Dolna Saksonia, w powiecie Peine.","Umezu died from rectal cancer in prison in 1949.==Personal life==Rifkin was born Saul M. Rifkin in New York City, New York, to immigrants Miriam and Herman Rifkin.Lahstedt is a municipality in the district of Peine, in Lower Saxony, Germany.","he died on january 8, 1949 of colorectal cancer (october 31, 1939 in new york, as saul m. rifkin) - american film and theater actor and television director. &quot;einheitsgemeinde&quot;) in germany, in the federal state of lower saxony, in the district of peine.",0.159
911,"1787)* 1872 – Alfred Clebsch, niemiecki matematyk (ur.","1809)*1872 – Alfred Clebsch, German mathematician and academic (b.","1787) * 1872 - alfred clebsch, german mathematician (b.",0.316
912,"== Demografia ==Dane z 30 czerwca 2004:== Sąsiednie gminy ==Końskie, Mniów, Radoszyce, StąporkówDo gminy należy 26 miejscowości:* Dziecinów* Gusin* Karczunek* Nowy Zambrzyków* Piwonin* Przydawki* Radwanków Królewski* Radwanków Szlachecki* Sewerynów* Siedzów* Sobienie Biskupie* Sobienie Kiełczewskie Drugie* Sobienie Kiełczewskie Pierwsze* Sobienie Szlacheckie* Sobienie-Jeziory* Stary Zambrzyków* Szymanowice Duże* Szymanowice Małe* Śniadków Dolny* Śniadków Górny* Śniadków Górny A* Warszawice* Warszówka* Wysoczyn* ZuzanówWedług danych z 30 czerwca 2004 gminę zamieszkiwało 6270 osób.== Sąsiednie gminy ==Chęciny, Imielno, Jędrzejów, Kije, Małogoszcz, MorawicaSochaczew (do 1954 ""gmina Chodaków"") – gmina wiejska w województwie mazowieckim, w powiecie sochaczewskim.","==Neighbouring gminas==Gmina Smyków is bordered by the gminas of Końskie, Mniów, Radoszyce and Stąporków.==Villages==The gmina contains the villages of Dziecinów, Gusin, Karczunek, Nowy Zambrzyków, Piwonin, Przydawki, Radwanków Królewski, Radwanków Szlachecki, Sewerynów, Siedzów, Sobienie Biskupie, Sobienie-Jeziory, Sobienie Kiełczewskie Drugie, Sobienie Kiełczewskie Pierwsze, Sobienie Szlacheckie, Stary Zambrzyków, Szymanowice Duże, Szymanowice Małe, Śniadków Dolny, Śniadków Górny, Śniadków Górny A, Warszawice, Warszówka, Wysoczyn and Zuzanów.==Neighbouring gminas==Gmina Sobków is bordered by the gminas of Chęciny, Imielno, Jędrzejów, Kije, Małogoszcz and Morawica.__NOTOC__Gmina Sochaczew is a rural gmina (administrative district) in Sochaczew County, Masovian Voivodeship, in east-central Poland.","== demographics == data from june 30, 2004: == neighboring communes == końskie, mniów, radoszyce, stąporków the commune has 26 towns: * dzieciinów * gusin * karczunek * nowy zambrzyków * piwonin * przydawki * radwanków królewski * radwanków szlachecki * sewerynów * seats * sobienie biskupie * sobienie kiełczewskie second * sobienie kiełczewskie first * sobienie szlacheckie * sobienie-jeziory * stary zambrzyków * szymanowice duże * szymanowice małe * śniadków dolny * śniadków górny * śniadków górny a * warszawice * warszówka * wysoczyn * zuzanów according to data from 30 june 2004 the commune was inhabited by 6,270 people == neighboring communes == chęciny, imielno, jędrzejów, kije, małogoszcz, morawica sochaczew (until 1954 &quot;chodaków commune&quot;) - a rural commune in the masovian voivodeship, in the sochaczew poviat.",0.362
913,"1888)* 21 maja – Jane Addams, amerykańska bojowniczka o pokój i reformy społeczne, laureatka Pokojowej Nagrody Nobla (ur.","1861)* May 21 – Jane Addams, American social worker, recipient of the Nobel Peace Prize (b.","1888) * may 21 - jane addams, american fighter for peace and social reform, winner of the nobel peace prize (b.",0.353
914,""" 25 kwietnia 2008 roku program ""Entertainment Tonight"" poinformował, że Cyrus, wtedy mająca 15 lat, pozowała topless do sesji zdjęciowej autorstwa Annie Leibovitz dla ""Vanity Fair"".","On April 25, 2008, ""Entertainment Tonight"" reported that a fifteen-year-old Cyrus had posed topless for a photoshoot taken by photographer Annie Leibovitz for ""Vanity Fair.","&quot;on april 25, 2008, entertainment tonight reported that cyrus, then 15, posed topless for an annie leibovitz photo shoot for&quot; vanity fair &quot;.",0.33
915,Każda ze stóp miała tylko trzy centralne palce.,Each foot had only the three central toes.,each foot had only three central toes.,0.5
916,"*Srdja Trifkovic: Ustaša: Croatian Separatism and European Politics 1929–1945 Lord Byron Foundation for Balkan Studies, London, 1998.","* Srdja Trifkovic: ""Ustaša: Croatian Separatism and European Politics 1929–1945"" Lord Byron Foundation for Balkan Studies, London, 1998.","*srdja trifkovic: ustaša: croatian separatism and european politics 1929–1945 lord byron foundation for balkan studies, london, 1998.",1.0
917,"=== Małżeństwo z Romanem Polańskim ===Pod koniec 1967 Tate i Polański wrócili do Londynu, gdzie wkrótce stali się częstymi gośćmi na łamach prasy.","=== Marriage to Roman Polanski ===In late 1967, Tate and Polanski returned to London and were frequent subjects of newspaper and magazine articles.","=== marriage to roman polański === at the end of 1967, tate and polański returned to london, where they soon became frequent guests in the press.",0.0
918,Po wschodniej stronie stadionu usytuowane jest lądowisko dla helikopterów.The Island Def Jam Music Group (IDJMG) - wytwórnia płytowa utworzona w 1999 w wyniku połączenia dwóch wytwórni należących do Universal Music Group: Island Records oraz Def Jam Recordings.,A heliport is located on the eastern side of the stadium.The Island Def Jam Music Group (IDJMG) was an American record label group formed in 1999 when the Universal Music Group (UMG) merged two of its daughter companies Island Records and Def Jam Recordings.,the island def jam music group (idjmg) - a record label established in 1999 as a result of the merger of two companies belonging to universal music group: island records and def jam recordings - is located on the eastern side of the stadium.,0.43
919,"40 (1944)* Deux Esquisses op.Zaczął je wprowadzać do swoich obrazów, które z czasem stały się przestrzennymi ""combine painting"", jak sam nazywał je artysta.Plassenburg – zamek w mieście Kulmbach w Bawarii.","39, ""Deux Esquisses"" op.By 1953-1954 Rauschenberg had moved from the monochromatic paintings of the White Painting and Black Painting series, to the Red Painting series.Plassenburg is a castle in the city of Kulmbach in Bavaria.","40 (1944) * deux esquisses op. he began to introduce them into his paintings, which with time became spatial &quot;combine painting&quot;, as the artist himself called them. plassenburg - a castle in the city of kulmbach in bavaria.",0.248
920,"* ""Regulations and Instructions for the Field Service of the United States Cavalry in Time of War"" w 1861.","Reissued as ""Regulations and Instructions for the Field Service of the U.S. Cavalry in Time of War"".","* ""regulations and instructions for the field service of the united states cavalry in time of war"" w 1861.",0.657
921,Teoretyczną koncepcję syntezy jądrowej opracowali w 1930 roku astrofizycy Subramanyan Chandrasekhar i Hans Bethe.,The theoretical concept of fusion was developed in the 1930s by the astrophysicists Subrahmanyan Chandrasekhar and Hans Bethe.,the theoretical concept of nuclear fusion was developed in 1930 by the astrophysicists subramanyan chandrasekhar and hans bethe.,0.466
922,"Jest on również mottem Międzynarodowej Agencji Energii Atomowej.26 marca 1914 w Spartanburgu, zm.Bitwa morska w Zatoce Køge – starcie zbrojne, które miało miejsce 7 października 1710 podczas III wojny północnej.Wybitnymi jego wychowankami byli ponadto: Artur Grottger, Andrzej Grabowski i Aleksander Kotsis, a w latach późniejszych – Jacek Malczewski, Stanisław Wyspiański, Józef Mehoffer, Karol Maszkowski, Wojciech Weiss i wielu innych.","It is also the motto of the International Atomic Energy Agency.... We value life and human dignity.This indecisive battle took place on 4 October 1710, during the Great Northern War, in Køge Bay, just south of Copenhagen.Among his students (aside from Matejko) were the future luminaries of Polish art of the turn-of-the-century including Artur Grottger, Aleksander Kotsis, Józef Mehoffer, Jacek Malczewski, Stanisław Wyspiański and Wojciech Weiss.","it is also the motto of the international atomic energy agency. march 26, 1914 in spartanburg, died sea battle of køge bay - armed clash that took place on october 7, 1710 during the third northern war. kotsis, and in later years - jacek malczewski, stanisław wyspiański, józef mehoffer, karol maszkowski, wojciech weiss and many others.",0.267
923,"Stewart ""The Ulster Crisis, Resistance to Home Rule, 1912-14"", Faber and Faber, Londyn, 1967, 1979, ISBN 0 571 08066 9* A.T.Q.","Stewart ""The Ulster Crisis, Resistance to Home Rule, 1912–14"", (Faber and Faber, London, 1967, 1979), ISBN 0-571-08066-9* A.T.Q.","stewart ""the ulster crisis, resistance to home rule, 1912-14"", faber and faber, londyn, 1967, 1979, isbn 0 571 08066 9* a.t.q.",0.463
924,"* (1945) ""The Aleutian Route of Migration into America.","* (1945) ""The Aleutian Route of Migration into America.","* (1945) ""the aleutian route of migration into america.",1.0
925,"Realizuje się to przez przyłożenie niewielkiego napięcia (ok. 80 V) do świecy zapłonowej na cały czas oprócz zapłonu.== Kariera ==Profesjonalną karierę rozpoczął w FC Nantes.Uczył się w Anglo-Chinese School (Independent), zdobywając stypendium.","This is done by connecting a low voltage (about 80 V) to the spark plug, except when fired.In his first season was champion Nantes in France.Susilo studied at the Anglo-Chinese School (Independent) for his secondary education under a scholarship.","this is done by applying a small voltage (approx. 80 v) to the spark plug all the time except the ignition. == career == he started his professional career at fc nantes, studied at the anglo-chinese school (independent), winning a scholarship.",0.327
926,Kościół Anglii był już całkowicie niezależny od Rzymu i Henryk sprawował nad nim kontrolę.,"The Church in England was now under Henry's control, not Rome's.",the church of england was now completely independent of rome and henry was in control of it.,0.0
927,"angielskim.Obecnie na wyspie znajduje się baza lotnicza RAF Wideawake.Gatunek osiadły.""data warehouse"") – rodzaj bazy danych, która jest zorganizowana i zoptymalizowana pod kątem pewnego wycinka rzeczywistości.","2004-2007.RAF Ascension Island is made up of 17 staff.C.J.O.In computing, a data warehouse (DW, DWH), or an enterprise data warehouse (EDW), is a system used for reporting and data analysis.","currently, the island is home to the raf wideawake air base. sedentary species. &quot;data warehouse&quot; - a type of database that is organized and optimized for a certain slice of reality.",0.0
928,")"", który był bardzo popularny w Związku Radzieckim.Startował w sprincie.Dzisiaj na szczycie bramy znajdują się trzy wieże, widoczne jedynie od strony wewnętrznej.","This movie was very popular in the Soviet Union as well.In the 100 and 200m.Today, three towers crown the pediment, but they are visible only from the city side.",") &quot;, which was very popular in the soviet union. he started in the sprint. today there are three towers at the top of the gate, visible only from the inside.",0.304
929,Pod jego rządami Kutno stało się jednym z największych ośrodków środkowej Polski.,"Under his reign, Kutno became one of the biggest settlements in central Poland.","under his rule, kutno became one of the largest centers of central poland.",0.371
930,"W tym okresie grali w Victoria Cricket Ground, jednak przeszli do pobliskiej ziemi w Sweetings Field w 1875 roku, aby sprostać wymaganiom większej liczby kibiców.","During this period they played at the Victoria Cricket Ground; however, they switched to a nearby ground at Sweetings Field in 1875 to cope with rising attendances.","they played at the victoria cricket ground during this period, but moved to nearby sweetings field in 1875 to meet the demands of more fans.",0.402
931,"Wiek procesu może być określany poprzez znacznik czasowy przyznawany w trakcie tworzenia procesu.Pelicans dołączyli do NBA w sezonie 1988/1989 pod nazwą Charlotte Hornets, mając siedzibę w Charlotte w Karolinie Północnej.","Process age can be determined by a timestamp at process creation time.The franchise was established as the New Orleans Hornets in 2002 due to the relocation of the Charlotte Hornets after spending 1988–2002 based in Charlotte, North Carolina.","the age of the trial can be determined by a timestamp awarded when the trial was created. the pelicans joined the nba in the 1988/89 season under the name charlotte hornets, based in charlotte, north carolina.",0.257
932,"F. Spencer Chapman po podróży do Tybetu, w latach 1936-37, relacjonował, że Drepung był wówczas największym klasztorem na świecie i liczył 7700 michów, ale niekiedy liczba ta sięgała nawet 10 000.","Freddie Spencer Chapman reported, after his 1936-37 trip to Tibet, that Drepung was at that time the largest monastery in the world, and housed 7,700 monks, ""but sometimes as many as 10,000 monks.","f. spencer chapman, after a trip to tibet in 1936-37, reported that drepung was then the largest monastery in the world and had 7,700 michi, but sometimes the number was as high as 10,000.",0.298
933,")== Wybrane publikacje ==* C. de Boor, On calculating with B-splines, ""J. Approx.","Selected publications by Carl de Boor:* C. de Boor, On calculating with B-splines, ""J. Approx.",")== wybrane publikacje ==* c. de boor, on calculating with b-splines, ""j. approx.",0.551
934,"Kiedy wiosną 1920 na wschodzie sytuacja na froncie stała się krytyczna, ZLN zaatakował Piłsudskiego, stając się jednym z inspiratorów powstania Rady Obrony Państwa, w skład której z ramienia endecji wszedł Roman Dmowski.","When in spring 1920 the situation on the front of the Polish-Soviet War became critical, the ZLN attacked Piłsudski and became one of the inspirers of the creation of the Council of National Defense (Rada Obrony Państwa) with Roman Dmowski as a member from the National Democracy.","when in the spring of 1920 in the east the situation on the front became critical, the zln attacked piłsudski, becoming one of the initiators of the creation of the state defense council, which was joined by roman dmowski on behalf of the national democratic party.",0.323
935,"Zakończył karierę w 1979 r. Opublikował dwie książki - ""Tito Gobbi: Moje życie"" oraz ""Tito Gobbi i jego świat włoskiej opery"".","==Publications==In retirement, Gobbi turned to writing and produced two books, the first of which, ""Tito Gobbi: My Life"", was his autobiography.",he ended his career in 1979. he published two books - &quot;tito gobbi: my life&quot; and &quot;tito gobbi and his world of italian opera&quot;.,0.0
936,Od 2001 do 2002 Fredrik Reinfeldt był przewodniczącym parlamentarnej Komisji Sprawiedliwości.,"From 2001 to 2002, Reinfeldt was chairman of the justice committee of the Swedish parliament.","from 2001 to 2002, fredrik reinfeldt was chairman of the parliamentary justice committee.",0.448
937,Na każde 100 kobiet powyżej 18 roku życia przypada 88.6 mężczyzn.12 sierpnia 1946) - król Afganistanu od 14 stycznia 1929 do 17 stycznia 1929.Stop!,"For every 100 females age 18 and over, there were 88.6 males.Inayatullah Khan Seraj (October 20, 1888 – August 12, 1946) was the King of Afghanistan from 14 January 1929 to 17 January 1929.Stop!","for every 100 females age 18 and over, there are 88.6 males (august 12, 1946) - king of afghanistan from january 14, 1929 to january 17, 1929. stop!",0.377
